,WDID,STATUS,SPILL_ID,SPILL_LOC_NAME,SPILL_VOL,REACH_SURFACE,REACH_STORM_DRAINPIPE,RETURN_TO_SSS,SPILL_VOL_RECOVER,SPILL_VOL_REACH_SURF,LATTITUDE_DECIMAL_DEGREES,LONGITUDE_DECIMAL_DEGREES,ADDRESS,CITY,ZIP,SPILL_LOC_DESC,APPEAR_PT,APPEAR_PT_EXPLAIN,FINAL_SPILL_DEST,FINAL_SPILL_DEST_EXPL,START_DT,AGENCY_NOTIFY_DT,OPRTOR_ARRVL_DT,EST_END_DT,SPILL_CAUSE,SPILL_CAUSE_EXPLAIN,SSO_PLSD_SOURCE_PLSD,SSO_PLSD_SOURCE_EXPLAIN,WHERE_FAILURE_OCCUR,WHERE_FAIL_OCCUR_EXP,DIAMETER_OF_SEWER,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,RESPONSE_ACTIVITIES,RESPONSE_ACTIVITIES_EXPL,Unnamed: 35
5326,9SSO10676,Active,771862,"634 Mission Road, Maac Project Headstart (Private Lateral)",120.0,No,Yes,No,90.0,0.0,33.145461,-117.173725, Mission,San MArcos,92069.0,The spill location is an asphalt road with a slight incline near a concrete curb line.,Other sewer system structure;Other (specify),The spill appearance point was from a private clean out in the bike lane portion of the asphalt road near the concrete curb line.,Other paved surface;Street/curb and gutter;Other (specify below),The final spill destination was to the concrete curbline and the storm drain inlet.,12-SEP-11 12.12.00.000000 PM,09/12/2011 12:12,09/12/2011 12:12,12-SEP-11 03.23.00.000000 PM,Other (specify below),The spill was caused from the capped riser becoming dislodged allowing sewer to spill from the private clean out,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral.,4, , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),For spill response activities please refer to the attached spill response activities page.,
5327,9SSO10676,Active,772715,1370 W. San Marcos Blvd (Private Lateral),20.0,No,Yes,No,0.0,0.0,33.132225,-117.199894, San Marcos,San Marcos,92069.0,The spill location description was in a private asphalt parking lot located at 1370 W. San Marcos Blvd.,Other (specify),The spill appearance point was from a private access point (manhole) near some steps leading up to a set of doors.,Other (specify below),"The final spill destination was to a private storm drain in a parking lot.  Referencing question #22, at which time Vallecitos Water District was released from the site by the City of San Marcos representative, the sewer overflow had not been fully captured and returned to the sanitary sewer system.  Further investigation efforts performed by the City of San Marcos representative will determine the extent of contamination to the storm drain system, develop and implement mitigation actions, and perform any additional reporting that may be required.",16-OCT-11 11.20.00.000000 AM,10/16/2011 11:20,10/16/2011 11:20,16-OCT-11 11.30.00.000000 AM,Other (specify below),The spill cause was not diclosed with Vallecitos Water District pesonnel.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral., , , ,Other (specify below),Please refer to the attachment for spill response activities regarding 1370 W. San Marcos Blvd.,
5328,9SSO10676,Active,774213,153 Johnston Lane (Private Lateral),5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,33.138706,-117.169811, Johnston,San Marcos,92069.0,The spill location was in a grassy front yard with flat terrain surrounding private clean out.,Other (specify),The spill appearance point was from a private lateral clean out.,Street/curb and gutter;Other (specify below),The final spill destination was to the concrete curb line where the overflow had puddled up in a driveway depression.,13-DEC-11 01.20.00.000000 PM,12/13/2011 13:20,12/13/2011 13:20,13-DEC-11 08.20.00.000000 PM,Other (specify below),The spill cause was not disclosed.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral.,4, , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Please refer to the attachment for spill response activities.,
5329,9SSO10676,Active,780032,450 North Twin Oaks Valley Road (Private Lateral),4240.0,Yes,Yes,No,2915.0,1325.0,33.145603,-117.16275, Twin Oaks Valley,San Marcos,92069.0,The spill location was in a planter bed next to one of the apartment complex buildings.,Other sewer system structure;Other (specify),The spill appearance point was from a private clean out.,Other paved surface;Separate storm drain;Street/curb and gutter;Unpaved surface;Other (specify below),The overflow ran across the grass/dirt planter onto the concrete driveway until reaching the curb and gutter.  It then ran down the curb and gutter then entered a storm drain inlet at the corner of Richmar and Twin Oaks Valley Road.,11-APR-12 06.00.00.000000 PM,04/11/2012 18:00,04/11/2012 18:00,11-APR-12 11.50.00.000000 PM,Other (specify below),The spill cause was not disclosed with Vallecitos Water District personnel.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Please refer to attachment for spill response activities.,
5330,9SSO10676,Active,780405,1423 - 1427 Camino de Vela (Private Lateral),6.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,6.0,0.0,33.119572,-117.210058, Camino de Vela,San Marcos,92069.0,The spill location was in a concrete driveway in front of 1423 Camino de Vela,Other sewer system structure;Other (specify),The spill appearance point was from a private clean out on private property.,Street/curb and gutter,The final spill destination was to the concret curb and gutter,17-APR-12 01.37.00.000000 PM,04/17/2012 13:37,04/17/2012 13:37,17-APR-12 01.40.00.000000 PM,Other (specify below),The spill cause was not disclosed to VWD personnel.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Please refer to attachment for spill response activities.,
5331,9SSO10676,Active,780849,120 Knoll Road (Private Lateral),98.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,98.0,0.0,33.138508,-117.174956, Knoll,San Marcos,92069.0,The spill location was behind a trash enclosure next to a small bank covered with miscellaneous ground cover.,Other sewer system structure;Other (specify),The spill appearance point was from a private clean out located on private property.,Other paved surface;Street/curb and gutter;Other (specify below),The final spill destination point was to the curb and gutter collecting in a dirt area at the end of the curb and gutter.,24-APR-12 01.47.00.000000 PM,04/24/2012 13:47,04/24/2012 13:47,24-APR-12 03.26.00.000000 PM,Other (specify below),The spill cause was not disclosed with Vallecitos Water District.,,,Other (specify below),Vallecitos is not responsible for any portion of the lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Please refer to spill response activities attachment for details on private lateral spill.,
5332,9SSO10676,Active,786926,218 W. San Marcos Blvd (Private Lateral),15.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,15.0,0.0,33.140839,-117.166089, San Marcos,San Marcos,92069.0,Spill location was from a set of private clean outs in a planter area on the south side of the business.,Other sewer system structure;Other (specify),The spill appearance point was from a set of private clean outs.,Street/curb and gutter;Unpaved surface;Other (specify below),The final spill destination point was in the dirt planter area and concrete curb line.,13-SEP-12 09.23.00.000000 AM,09/13/2012 09:23,09/13/2012 09:23,13-SEP-12 09.53.00.000000 AM,Debri-Rags,The spill cause was not disclosed to Vallecitos Water District personnel.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Please refer to atachment for spill response activities.,
5333,9SSO10676,Active,787924,333 Winters Court (Private Lateral),4.0,No,Yes,No,0.0,4.0,33.146083,-117.158808, Winters,San Marcos,92069.0,The spill location was from a private clean out in a grassy area of the front yard belonging to 333 winters Court.,Other (specify),The spill appearance point was from a private clean out,Separate storm drain;Other (specify below),The final destination was to a seperate storm drain system.,22-OCT-12 11.15.00.000000 AM,10/22/2012 11:00,10/22/2012 11:00,22-OCT-12 11.16.00.000000 AM,Other (specify below),The spill cause was not disclosed to Vallecitos Water District by the plumber.,,,Other (specify below),Vallecitos is not responsible for any portion of the lateral., , , ,Other (specify below),Please refer to attachment for spill response activities.,
5334,9SSO10676,Active,788601,304 Avenida Chapala (Private Lateral),5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,33.140183,-117.129747, Chapala,San Marcos,92069.0,The spill location was from a private clean out in a dirt area in the front yard of 304 Avenida Chapala near the sidewalk.,Other (specify),The spill appearance point was from a private clean out in the front yard area.,Street/curb and gutter;Other (specify below),The final spill destination was to a dirt area around the private clean out which ran across a sidewalk into a concrete curb and gutter stopping before entering a storm drain inlet.,08-NOV-12 12.38.00.000000 PM,11/08/2012 12:38,11/08/2012 12:38,08-NOV-12 12.38.00.000000 PM,Other (specify below),The spill cause was not disclosed to Vallecitos Water District personnel.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),Please refer to attachment for spill response activities.,
5335,9SSO10676,Active,797329,731 W. San Marcos Blvd (private lateral),402.0,No,Yes,No,362.0,40.0,33.136508,-117.180083, San Marcos,San Marcos,92069.0,The spill location was onto a mostly flat asphalt parking lot in front of the business.,Manhole;Other (specify),The spill appearance point was from a private grease interceptor manhole lid located in front of the restaurant.,Other paved surface;Separate storm drain;Street/curb and gutter;Other (specify below),"The final spill destination was to the asphalt parking lot, concrete gutter/curb line, and storm drain collector box.",14-JUN-13 10.30.00.000000 PM,06/14/2013 22:30,06/14/2013 22:30,15-JUN-13 03.30.00.000000 AM,Other (specify below),Cause of blockage was not disclosed by the plumber.,,,Other (specify below),Vallecitos Water District is not responsible for any portion of the lateral., , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Returned all or portion of spill to sanitary sewer system;Other (specify below),"Refer to attachment for spill response activites, overflow rates and durations.",
