Wdid	Status	Last Updated On	CS Type	SSOq Population Served	SSOq Annual O M Budget	SSOq Annual Cap Exp Budget	SSOq Entry Individuals	SSOq Journey Individuals	SSOq Super Individuals	SSOq Manage Individuals	SSOq Grade I Maint	SSOq Grade I Plant	SSOq Grade II Maint	SSOq Grade II Ei	SSOq Grade II Mechanical	SSOq Grade III Maint	SSOq Grade III Ei	SSOq Grade III Mechanical	SSOq Grade IV Maint	SSOq Grade IV Ei	SSOq Grade IV Mechanical	SSOQ_CSU_I	SSOQ_CSU_II	SSOQ_PIPE_6_GRAVITY	SSOQ_PIPE_6_FORCE	SSOQ_PIPE_8_GRAVITY	SSOQ_PIPE_8_FORCE	SSOQ_PIPE_9_18_GRAVITY	SSOQ_PIPE_9_18_FORCE	SSOQ_PIPE_19_36_GRAVITY	SSOQ_PIPE_19_36_FORCE	SSOQ_PIPE_36_GRAVITY	SSOQ_PIPE_36_FORCE	SSOQ_PIPE_UNKNOWN_GRAVITY	SSOQ_PIPE_UNKNOWN_FORCE	SSOQ_PIPE_TOTAL_GRAVITY	SSOQ_PIPE_TOTAL_FORCE	SSOQ_MILES_OF_FORCE_MAIN	SSOQ_MILES_OF_GRAVITY_SEWER	SSOQ_MILES_OF_LATERALS	SSOQ_PORTION_OF_LTERL_RESPSBLE	SSOQ_MILES_OF_LTERL_RESPSBLE	SSOQ_NO_SERVICE_LATERAL	SSOQ_UNKNOWN_GRAVITY	SSOQ_UNKNOWN_OVER	SSOQ_UNKNOWN_UNDER	SSOQ_CONSTRUCTED_BEFORE_1900	SSOQ_BEFORE_1900_OVER	SSOQ_BEFORE_1900_UNDER	SSOQ_CONSTRUCTED_1900_1919	SSOQ_1900_1919_OVER	SSOQ_1900_1919_UNDER	SSOQ_CONSTRUCTED_1920_1939	SSOQ_1920_1939_OVER	SSOQ_1920_1939_UNDER	SSOQ_CONSTRUCTED_1940_1959	SSOQ_1940_1959_OVER	SSOQ_1940_1959_UNDER	SSOQ_CONSTRUCTED_1960_1979	SSOQ_1960_1979_OVER	SSOQ_1960_1979_UNDER	SSOQ_CONSTRUCTED_1980_1999	SSOQ_1980_1999_OVER	SSOQ_1980_1999_UNDER	SSOQ_CONSTRUCTED_2000_CURRENT	SSOQ_AFTER_2000_OVER	SSOQ_AFTER_2000_UNDER	SSOQ_TOTAL_GRAVITY	SSOQ_TOTAL_OVER	SSOQ_TOTAL_UNDER	SSOQ_INACCESSIBLE_SEWER_MILES	SSOQ_SEWER_CLEAN_PRODUCTION	SSOQ_GRAVITY_SEWER_INSPECTION	SSOQ_SSF_AVERAGE_DRY	SSOQ_SSF_PEAK_WET	SSOQ_TO_TYPE_1	SSOQ_TO_NAME_1	SSOQ_TO_WDID_1	SSOQ_26_COUNT	SSOQ_TRIBUTARY_SSS	SSOQ_TRIBUTARY_1	SSOQ_TRIBUTARY_NAME_1	SSOQ_TRIBUTARY_WDID_1	SSOQ_27B_COUNT	SSOQ_GRAVITY_AERIAL_CROSS	SSOQ_FORCE_AERIAL_CROSS	SSOQ_SIPHONS_CONVEY_SEWAGE	
8SSO10601	Active	09/06/2016	School	12,000	41,500	75,000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	38	0	24	0	0	0	0	0	0	0	100	0	0	2.5	0.9	upperLower	0.9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	85	0	0	100	0	0	0	0	0	0.601	1.5	SSS same agency	City of San Bernardino Municipal Sewer System	NA	4	No	 	 	 	5	0	0	0	
8SSO10602	Active	01/17/2017	Municipal (Public)	335,264	6,181,705	3,129,500	1	8.2	2	1	1	0	2	0	0	2	0	0	1	0	0	0	0	22	0	57	0	18.5	0	1.5	0	0	0	2	0	100	0	0	389	455	lower	272	48000	2	0	0	0	0	0	1	0	0	14	0	0	32	0	0	43	2	0	6	0	0	2	0	0	100	2	0	1	231	56	0	0	SSS other agency	Orange County Sanitation District (OCSD)	N/A	4	Yes	No	City of Orange	N/A	5	2	0	43	
8SSO10603	Active	11/02/2016	Municipal (Public)	3,415,953	10,459,539	5,533,535	0	3	2	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	36	100	55	0	0	0	100	100	22.9	49	0	none	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	50	0	0	46	0	0	100	0	0	1	7.4	8.1	10.2	10.2	WWTP other agency	Orange County Sanitation District	R8-2012-00035	4	No	 	 	 	5	7	21	13	
8SSO10604	Active	01/05/2015	Municipal (Public)	15,986	753,008	2,000,000	0	3	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	40	90	30	5	15	5	15	0	0	0	0	0	100	100	37	34	0	none	0	4357	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	50	4	0	15	0	1	20	2	0	100	6	1	0	37	10	1,160,000	1,500,000	SSS same agency	City of Seal Beach	8SSO10604	4	No	 	 	 	5	0	0	2	
8SSO10605	Active	03/28/2017	Municipal (Public)	40,000	114,000	250,000	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	80	0	18	0	1	0	0	0	0	0	100	0	0	51	95	none	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	60	0	0	15	0	0	10	0	00	100	0	0	0	51	27	5.69	7.97	WWTP other agency	OCSD	000000000000000	4	No	No	 	 	5	10	0	14	
8SSO10608	Active	06/24/2016	Municipal (Public)	21,000	2,629,942	4,563,385	3	8	2	2	1	1	4	0	2	0	0	0	0	0	1	10	3	7	0	12	15	22	85	59	0	0	0	0	0	100	100	10.6	4.8	0	none	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	3	0	0	0	1	1	0	100	1	3	2.0	4.8	4.8	1.65	10	WWTP same agency	Big Bear Area Regional Wastewater Agency	8SSO10608	4	No	 	 	 	5	1	0	0	
8SSO10610	Historical	12/13/2010	Municipal	1404	149,160	200,000	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.5	2.3	2.0	none	 	351	 	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	100	 	 	0	 	 	 	 	 	0	2	0.5	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
8SSO10611	Active	05/27/2016	Prison	1,600	50,000	5,000	6	34	2	1	5	1	8	0	0	4	0	1	2	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	100	0	0	1	0.5	upperLower	0.5	20	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	60	0	0	10	0	0	0	0	0	100	0	0	0.5	1.6	1.6	.01	.02	WWTP other agency	Lytle Creek North WWTP	0	4	No	 	 	 	5	0	0	0	
8SSO10613	Active	04/04/2017	Municipal (Public)	6,162	107,507	000	0	14	2	3	5	2	2	1	4	2	0	2	3	0	2	0	0	0	100	95	0	5	0	0	0	0	0	0	0	100	0	0.6	18.1	N/A	none	0	2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	1	31	0	1	100	0	2	0	18.1	9	400,000	600,000	WWTP same agency	Horsethief WWTP	8SSO10613	4	No	 	 	 	5	0	0	0	
8SSO10614	Active	05/27/2016	Municipal (Public)	975	804,998	30,059	6	34	2	1	5	1	8	0	0	4	0	1	2	0	0	5	8	0	0	0	0	0	0	0	0	0	0	100	100	100	100	0.5	10.7	5	none	0	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	3	0	0	0	100	0	3	3.5	2.3	1.2	.2	.4	WWTP same agency	County of San bernardino	95-32	4	No	 	 	 	5	2	1	0	
8SSO10615	Historical	12/13/2010	Municipal	772	132,198	34,000	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.5	2	1.7	none	 	309	 	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	100	 	 	0	 	 	 	 	 	0	2	0.5	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
8SSO10617	Active	09/01/2016	Municipal (Public)	525,214	3,708,232	8,840,968	3	34	4	3	1	2	2	10	1	1	2	0	1	2	0	0	0	3	28	71	21	18	27	7	24	1	0	0	0	100	100	58	1,131	na	none	0	99378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	2	48	3	7	35	1	22	100	5	31	1	400	1	51	56.1	WWTP same agency	Eastern Municipal Water District	8SSO010617	4	Yes	No	City of Hemet	8SSO11418	5	0	1	0	
8SSO10620	Active	04/04/2017	Municipal (Public)	55,980	1,827,628	500,000	0	14	2	4	3	2	4	1	4	2	0	2	3	0	2	0	0	4	32	74	5	14	63	5	0	3	0	0	0	100	100	26.4	367.1	N/A	none	0	27065	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	9	40	8	4	39	2	8	100	14	21	10	73.8	29.4	5.5	7.0	WWTP same agency	Regional WWTP	na	4	No	 	 	 	5	5	0	4	
8SSO10621	Active	03/22/2016	Municipal (Public)	15,543	4,046,000	505,000	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	75	25	25	25	0	0	0	0	0	100	100	3.1	56	29.4	none	0	5464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	45	0	6	100	0	6	1	5	5	0.95	0.95	WWTP same agency	Lee Lake Water District	8ss010621	4	No	 	 	 	5	0	0	0	
8SSO10625	Active	08/14/2016	Municipal (Public)	4,000	463,450	300,000	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	85	0	10	0	0	0	0	0	0	0	100	0	1	5	6	none	0	1219	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	10	0	0	5	0	1	100	0	1	0	5	5	.247	.327	SSS other agency	City of Huntington Beach	na	4	No	 	 	 	5	1	0	1	
8SSO10630	Active	04/03/2017	School	30,000	65,524	65,524	0	11	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	43	0	0	0	0	0	1	0	100	0	0	9.2	9.2	upperLower	9.2	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	2	0	0	10	0	0	100	0	0	0	4.6	4.0	1	1	WWTP other agency	Irvine Ranch Water District	NA	4	No	 	 	 	5	0	0	0	
8SSO10632	Historical	11/29/2006	 	85	800	5000	0	0	0	0	0	 	0	 	 	0	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	.3	.2	upperLower	.2	0	 	 	 	0	 	 	0	 	 	0	 	 	0	 	 	100	 	 	0	 	 	0	 	 	 	 	 	0	0	.5	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
8SSO10635	Active	10/10/2016	Municipal (Public)	6200	120,000	300,000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	1	0	12	0	0	0	0	0	100	0	0.1	29	19	none	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	80	0	0	10	0	0	0	0	0	100	0	0	2	15	4	10	10	SSS other agency	City Of Orange	8SSO10591	4	No	 	 	 	5	0	0	0	
8SSO10636	Active	11/21/2016	Municipal (Public)	64,194	9,873,042	4,957,906	1	4	1	2	2	0	2	0	1	1	0	0	0	0	0	0	0	1	35	70	65	25	0	4	0	0	0	0	0	100	100	4	180	447	lower	30	14457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	6	0	0	0	0	0	100	0	0	0	170	30	5	6.5	WWTP same agency	City of Colton	8SSO10636	4	No	 	 	 	5	1	0	1	
8SSO10637	Active	04/05/2016	Municipal (Public)	15000	573,892	225,000	0	5	1	1	0	0	1	0	0	1	0	0	3	0	0	0	0	5	0	70	0	0	1	25	0	0	0	0	0	100	100	183	132	15	upperLower	15	6000	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	1	50	1	6	10	7	7	100	8	14	5	10	2	.520	.520	WWTP same agency	Western Water Recycling Facility	0	4	No	 	 	 	5	0	0	1	
8SSO10640	Active	01/03/2017	Municipal (Public)	2,500,000	12,791,756	42,748,687	4	17	2	1	5	1	5	1	1	5	0	0	5	0	1	1	0	1	1	29	8	14	5	28	47	28	39	0	0	100	100	31	408	0	none	0	37000	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	56	4	0	18	5	0	5	6	0	100	15	0	170	63	100	200	500	WWTP same agency	Orange County Sanitation District	8SSO10640	4	No	 	 	 	5	40	4	122	
8SSO10641	Active	06/07/2016	Municipal (Public)	44,160	720,000	200,000	1	15	8	2	1	0	3	0	0	0	0	0	0	0	0	0	0	70	80	10	20	10	0	10	0	0	0	0	0	100	100	0.2	304	0	none	0	17664	0	2	0	0	0	0	0	0	0	3	0	0	15	0	0	60	0	0	15	0	0	7	0	0	100	2	0	0	234.4	62.8	0.5	0.8	WWTP other agency	OC San District	0	4	No	 	 	 	5	0	0	95	
8SSO10642	Historical	02/24/2011	Municipal	23,000	400,000	94,000	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	82.4	0	none	 	6175	 	 	 	0	 	 	0	 	 	0	 	 	0	 	 	14	 	 	81	 	 	5	 	 	 	 	 	2	73	15	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
8SSO10643	Active	03/24/2017	Municipal (Public)	49,000	1,234,000	0	10	33	11	9	9	3	3	0	0	2	0	0	4	0	0	1	1	0	37	86	0	13	63	1	0	0	0	0	0	100	100	2.2	205.4	180	none	0	16000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1	3	21	0	1	100	1	4	12	110	25.5	4	5	SSS same agency	Wochholz Regional Water Recycling Facility	N/A	4	No	 	 	 	5	9	0	0	
8SSO11178	Active	07/13/2016	Prison	6,000	40,000	40,000	0	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	40	0	10	0	0	0	0	0	0	0	100	0	0	75	50	upperLower	100	1474	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	10	0	0	10	0	0	10	0	0	100	0	0	0	10	0	.8	.9	WWTP same agency	California Institution for Men	18SSO11178	4	No	No	na	0	5	0	0	0	
8SSO11179	Active	06/21/2016	Prison	1,500	30,000	30,000	0	10	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	20	0	10	0	0	0	0	0	0	0	100	0	3	2	4	upperLower	4	1600	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	10	0	0	20	0	2	100	0	2	0	0	0	368,859	420,645	SSS other agency	Santa Ana	D1007-1	4	No	 	 	 	5	0	0	0	
8SSO11181	Active	10/12/2016	Prison	2,900	200,000	400,000	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	30	0	20	0	0	0	0	0	0	0	100	0	2.5	5	2.5	upperLower	2.5	32	0	0	0	0	0	0	0	0	0	35	0	0	65	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	1	1	0.57	0.83	SSS other agency	City Of Norco	0	4	No	 	 	 	5	0	0	0	
8SSO11381	Active	04/03/2017	Prison	11	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	25	0	15	0	0	0	0	0	25	0	100	0	0	2.7	2.7	upperLower	2.7	1	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	55	0	0	05	0	0	0	0	0	100	0	0	0	0	0	.003	0	SSS other agency	City of Chino	0	4	No	 	 	 	5	0	0	0	
8SSO11382	Active	10/05/2016	Municipal (Public)	166,134	14,356,000	2,300,000	1	7	1	1	6	0	3	0	0	1	0	0	2	0	0	2	0	1	16	74	13	19	61	5	10	1	0	0	0	100	100	7.5	390	188	lower	185	29710	0	0	0	4	0	0	3	0	0	4	0	0	24	0	0	32	0	1	29	1	0	4	1	1	100	2	2	0	362	33	12.7	17.9	WWTP other agency	Inland Empire Utilities Agency	na	4	No	 	 	 	5	0	0	9	
8SSO11383	Active	03/31/2017	Municipal (Public)	179,390	10,662,789	1,552,621	2	6	1	1	2	1	1	0	0	1	0	0	5	0	1	2	2	1	100	56	0	33	0	10	0	0	0	0	0	100	100	0.5	421	274	lower	200	37553	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	45	0	1	20	0	1	30	0	0	100	0	2	5	421	60	0	0	WWTP other agency	Inland Empire Utilities Agency	0	4	No	 	 	 	5	0	0	13	
8SSO11385	Active	03/08/2016	Municipal (Public)	84,465	7,146,179	1,471,552	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	75	0	22	0	2	0	0	0	0	0	100	0	1	212	169	none	0	19000	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	39	0	0	25	0	0	15	0	0	100	0	0	3	25.8	11	6	10	WWTP other agency	IEUA Regional Plant - 1	8 332818001	4	No	 	 	 	5	5	0	4	
8SSO11418	Active	09/01/2016	Municipal (Public)	29,972	1,514,900	286,100	2	5	1	1	2	0	5	0	0	2	0	0	0	0	0	0	0	7	0	80	0	12	0	1	0	0	0	0	0	100	0	0	140	129	none	0	13555	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	60	0	0	10	0	0	0	0	0	100	0	0	2	60	17	1	1	SSS other agency	Eastern Municipal Water District	SSO	4	Yes	Yes	Lake Hemet Municipal Water District	8SSO10585	5	0	0	0	
8SSO11424	Active	09/06/2016	Municipal (Public)	23,170	2,760,000	1,000,000	0	10	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	70	10	25	40	3	40	0	0	0	0	100	100	1	50	58	none	0	6200	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	65	0	60	15	20	40	5	80	0	100	100	100	0	15	5	2	3	WWTP other agency	City of Riverside	????	4	No	 	 	 	5	1	2	4	
8SSO11477	Active	05/19/2016	Municipal (Public)	209,895	17,486,290	0	1	16	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1	20	75	30	17	30	6	20	1	0	0	0	100	100	2	417	335	lower	200	42718	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	10	1	1	51	3	0	23	0	1	100	4	2	0	294	40	11.09	11.09	WWTP other agency	Inland Empire Utilities Agency	N/A	4	No	 	 	 	5	0	0	2	
8SSO11501	Active	05/09/2016	Municipal (Public)	37,000	3,052,852	0	2	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	85	0	10	0	5	0	0	0	0	0	100	0	0	87.6	65.9	none	0	9182	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	68	0	0	18	0	0	6	0	0	100	0	0	0	87.6	7	2.3	2.3	WWTP other agency	Inland Empire Utilities Agency CCWRF	8 332818001	4	No	 	 	 	5	0	0	1	
8SSO11502	Active	02/16/2017	Municipal (Public)	6,000	45,000	750,000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	67	0	14	0	0	0	0	0	4	0	100	0	0	16.8	8	lower	4	1054	4	0	0	0	0	0	0	0	0	0	0	0	69	0	0	11	0	0	6	0	0	10	0	0	100	0	0	0	16.7	0	0.52	.65	WWTP other agency	City of Riverside	NPDES CA0105350	4	No	 	 	 	5	0	0	0	
8SSO11513	Active	04/05/2017	Municipal (Public)	16,893	3,705,400	4,346,600	0	14	2	1	2	0	6	0	0	4	0	0	2	0	0	5	2	5	59	84	0	11	41	0	0	0	0	0	0	100	100	3	63	3	none	0	512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	39	0	0	100	1	0	3	26.9	6	5.45	6.7	WWTP other agency	OCSD Plant 1	8 300110002	4	No	 	 	 	5	55	2	0	
8SSO11518	Active	04/05/2017	Municipal (Public)	14,198	3,705,400	4,346,600	0	14	2	1	2	0	6	0	0	4	0	0	2	0	0	5	2	1	8	43	0	45	92	9	0	2	0	0	0	100	100	2	58	10	none	0	1782	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	15	0	0	51	2	2	100	2	2	0.6	24.5	5.4	1	1.23	WWTP other agency	OCSD Plant 2	8 300110002	4	No	 	 	 	5	19	1	3	
8SSO11525	Active	01/04/2017	Park (w/Campground)	550,000	65,000	0	92	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	80	30	20	70	0	0	0	0	0	0	0	0	100	100	2.2	6.3	2.0	lower	2.0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	60	0	0	10	0	0	100	0	0	0	0.3	0.3	7,000	9,000	SSS other agency	Eastern municipal	8SSO11525	4	No	 	 	 	5	0	0	0	
8SSO11543	Active	10/07/2016	Park (w/Campground)	6,250	29,480	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	1.1	2.1	1.9	upperLower	1.9	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	3	0	66	14	0	100	17	0	3.2	0.5	0.5	15,000	1,000	WWTP other agency	Irvine Water District	0	4	No	 	 	 	5	0	0	0	
8SSO11546	Active	05/10/2016	Park (w/Campground)	25,000	6,988	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	100	15	0	70	0	0	0	0	0	0	0	100	100	1.1	1.4	0.4	upperLower	0.4	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	5	0	0	25	0	0	100	0	0	0	0	0	0.063	0.063	SSS other agency	Orange County Sanitation District	8SS011546	4	No	 	 	 	5	0	0	0	
8SSO11606	Active	05/23/2016	Airport	0	17,000	200,000	6	34	2	1	10	0	5	0	0	1	0	0	0	0	0	0	0	19	0	39	0	42	0	0	0	0	0	0	0	100	0	0	4	1	upperLower	1	55	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	10	0	0	40	0	0	1	0	0	100	0	0	1	4	4	.01	.04	WWTP other agency	Inland empire utilities agency	8SS011606	4	No	 	 	 	5	0	0	0	
8SSO11753	Active	03/12/2012	Hospital	3,000	40,358	20,000	9	35	3	2	6	1	7	1	1	4	0	0	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	2	1	upperLower	1	25	 	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	90	 	 	10	 	 	 	 	 	2	1	1	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
8SSO18106	Active	05/27/2016	Municipal (Public)	0	24,255	0	6	34	2	1	5	1	8	0	0	3	0	1	2	0	0	5	8	0	0	0	0	0	0	0	0	0	0	100	100	100	100	0	4.9	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	80	0	0	8	0	0	2	0	0	100	0	0	0	1	0.2	0	0	SSS other agency	City of Yucapai	unknown	4	No	 	 	 	5	0	0	0	
8SSO18107	Active	05/27/2016	Municipal (Public)	0	13,098	0	6	34	2	1	5	1	8	0	0	3	0	1	2	0	0	5	8	0	0	0	0	0	0	0	0	0	0	100	100	100	100	0	0.8	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	80	0	0	8	0	0	2	0	0	100	0	0	0	0	0	0	0	WWTP same agency	Septic tank	8SSO18107	4	No	 	 	 	5	0	0	0	
8SSO18108	Active	05/27/2016	Municipal (Public)	0	55,000	0	6	34	2	1	5	1	8	0	0	3	0	1	2	0	0	5	8	0	0	0	0	0	0	0	0	0	0	100	100	100	100	0	2.9	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	80	0	0	8	0	0	2	0	0	100	0	0	0	1	0.2	0	0	SSS other agency	Chino	unknown	4	No	 	 	 	5	0	0	1	
8SSO18109	Active	08/26/2016	Municipal (Public)	71,000	2,980,000	681,100	0	3	1	1	0	0	3	0	0	0	0	0	0	0	0	1	1	1	0	92	0	6	0	1	0	0	0	0	0	100	0	0	170	200	none	0	17900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	92	0	0	5	0	0	2	0	0	100	0	0	1.6	130	65	6.24	10.61	WWTP other agency	Orange County Sanitation District	8SSO10640	4	No	 	 	 	5	20	0	5	
9SSO10570	Active	02/12/2016	Municipal (Public)	50,180	7,600,000	3,200,000	0	12	7	4	1	0	1	0	0	0	2	1	2	1	0	2	2	13	6	70	21	13	73	4	0	0	0	0	0	100	100	6	118	36	lower	36	9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	6	3	40	0	0	5	1	0	100	7	3	4	103	16.5	3.685	8.387	SSS same agency	EL TORO WATER DISTRICT	9SSO10570	4	No	 	 	 	5	12	2	8	
9SSO10644	Active	01/19/2017	Municipal (Public)	12,000	500,000	350,000	1	4	1	1	0	0	1	0	0	3	0	0	1	0	0	0	0	40	0	60	10	0	90	0	0	0	0	0	0	100	100	5.5	65	20	none	0	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	75	10	0	100	11	0	10	10	10	0.9	1.1	WWTP same agency	Olivenhian Mun. Water District	9SSO10644	4	No	 	 	 	5	1	1	0	
9SSO10645	Active	12/05/2016	School	11,500	13,000	0	0	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	57	0	19	0	0	0	0	0	0	0	100	0	0	1.8	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	90	0	0	100	0	0	0	1.8	1.8	0.2	0.2	SSS other agency	Vallecitos	9SSO10676	4	No	 	 	 	5	0	0	0	
9SSO10646	Active	02/01/2017	Municipal (Public)	265,070	8,997,280	1,800,000	8	38	6	1	8	0	5	0	0	1	0	0	3	0	0	0	0	1	93	81	0	14	7	2	0	2	0	0	0	100	100	3.4	503	400	lower	10	49532	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	26	0	1	32	0	2	24	0	8	100	0	11	1	481	96	15.45	15.9	WWTP other agency	City of San Diego	9SSO10658	4	No	 	 	 	5	20	0	1	
9SSO10647	Active	09/06/2016	Municipal (Public)	24,697	6,418,639	850,000	1	16	6	5	4	1	1	0	1	0	0	0	0	0	0	2	0	80	0	10	2	5	90	5	8	0	0	0	0	100	100	6.6	39.3	50	none	0	10000	0	0	0	5	0	0	10	0	0	25	0	0	30	0	0	25	1	2	3	4	2	2	1	6	100	6	10	2	36	12	3.2	4.2	WWTP other agency	City of San Diego	na	4	Yes	No	Navy	na	5	0	1	0	
9SSO10648	Active	12/12/2016	Municipal (Public)	4,199	2,737,100	2,555,191	2	6	1	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	78	0	20	100	2	0	0	0	0	0	100	100	2.8	29	25	none	0	1721	0	0	0	0	0	0	0	0	0	2	0	0	22	0	0	36	0	1	37	0	0	3	1	0	100	1	1	0	31.8	29	.580	.457	WWTP other agency	City of San Diego - Point Loma WWTP	N/A	4	No	 	 	 	5	0	2	0	
9SSO10649	Active	02/28/2017	Municipal (Public)	103,091	12,071,021	14,040,987	0	16	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	79.5	0	12.3	0	3.7	0	0.5	0	0	0	100	0	0	195	226	none	0	16675	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	79	0	0	8	0	0	3	0	0	100	0	0	0.5	90.7	1	8	25	SSS other agency	City of San Diego	NA	4	Yes	No	County of San Diego	NA	5	16	0	13	
9SSO10650	Active	04/05/2017	Municipal (Public)	36,100	5,025,685	5,041,089	0	6	0	1	0	0	4	0	1	1	0	0	2	0	0	0	0	8	1	84	0	8	0	0	99	0	0	0	0	100	100	4	123	NA	none	0	10183	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	50	0	1	15	1	0	5	2	0	100	3	1	6.5	180	16	2.6	4.9	WWTP other agency	SAN ELIJO WTPF	9-00000125	4	Yes	No	RANCHO SANTA FE COMMUNITY SERVICES DISTRICT	9SSO10696	5	3	1	1	
